"Price","Beds","Lon","Lat"
245,"4",-2.878297,53.45207
79.95,"4",-2.97057,53.4448
220,"4",-2.9706,53.4593
290,"4",-2.88188,53.442
365,"4",-2.89148,53.4262
460,"4",-2.90532,53.3747
900,"4",-2.9951167,53.407997
159.95,"4",-2.95413,53.4656
180,"4",-2.87072,53.4218
285,"4",-2.90208,53.4432
280,"4",-2.94995,53.3842
280,"4",-2.87986,53.4032
275,"4",-2.89964,53.3672
325,"4",-2.85506,53.4111
175,"4",-2.85424,53.4338
480,"4",-2.8722951,53.37509
220,"4",-3.02776,53.4728
224.95,"4",-2.91616,53.4889
350,"4",-3.002,53.473
210,"4",-2.86,53.3821
385,"4",-2.85466,53.4129
270,"4",-2.8515966,53.410378
130,"4",-3.01175,53.4642
350,"4",-3.0001233,53.474037
210,"4",-2.85702,53.3865
359.95,"4",-3.01978,53.4777
400,"4",-2.906666,53.367805
209.995,"4",-3.00276,53.4727
145,"4",-3.0115132,53.466408
250,"4",-2.9142,53.484
280,"4",-3.01205,53.4847
430,"4",-2.86843,53.3784
150,"4",-2.85318,53.3756
250,"4",-3.01836,53.4717
350,"4",-3.01134,53.4939
220,"4",-3.0238018,53.477524
220,"4",-3.01114,53.4661
184.95,"4",-3.00511,53.4886
499.95,"4",-2.8355,53.4116
450,"4",-3.02004,53.475
525,"4",-3.03532,53.4934
199.95,"4",-2.90776,53.4886
225,"4",-2.82414,53.4102
220,"4",-3.02615,53.4776
600,"4",-3.04189,53.5006
180,"4",-3.02655,53.4796
250,"4",-3.0213,53.4827
279.95,"4",-3.0299623,53.485504
699.9,"4",-3.03791,53.4888
670,"4",-2.81027,53.3358
495,"4",-2.94925,53.5048
695,"4",-3.03875,53.4971
620,"4",-3.04842,53.4946
380,"4",-3.04863,53.4955
379.95,"4",-3.03014,53.5066
510,"4",-2.8860657,53.386135
120,"4",-2.94004,53.4235
139.95,"4",-2.9001553,53.355545
224.95,"4",-2.94512,53.4295
415,"4",-2.901405,53.421127
180,"4",-2.9458795,53.409306
335,"4",-2.885993,53.40796
265,"4",-2.907741,53.43602
140,"4",-2.94667,53.3948
137.5,"4",-2.95993,53.4504
150,"4",-2.9330952,53.411503
275,"4",-2.85716,53.4166
200,"4",-2.9474387,53.415836
85,"4",-2.99623,53.4636
150,"4",-2.932683,53.393345
300,"4",-2.834775,53.40201
140,"4",-2.9517481,53.420837
349.95,"4",-2.846143,53.416176
285,"4",-2.99777,53.4739
250,"4",-2.94295,53.464558
250,"4",-2.9441001,53.40844
425,"4",-2.9355419,53.390682
160,"4",-2.939748,53.417103
199.95,"4",-3.0255,53.476
200,"4",-2.9459937,53.41378
399.95,"4",-2.903723,53.368652
325,"4",-2.9012113,53.40202
80,"4",-2.963313,53.440502
80,"4",-2.9520168,53.424107
120,"4",-2.9472313,53.40922
300,"4",-2.9528742,53.411983
450,"4",-2.9397318,53.39044
174.95,"4",-2.9396224,53.417553
280,"4",-2.9047656,53.398693
100,"4",-2.9214857,53.419376
125,"4",-2.9214857,53.419376
200,"4",-2.9546533,53.408123
165,"4",-2.9358964,53.412323
75,"4",-2.954086,53.431164
190,"4",-2.9243784,53.421627
210,"4",-2.9587574,53.467495
130,"4",-2.946499,53.409435
265,"4",-2.959893,53.41099
130,"4",-2.947605,53.410454
395,"4",-3.04996,53.497
845,"4",-2.913804,53.423927
180,"4",-2.9443753,53.404564
350,"4",-2.924358,53.37975
100,"4",-2.955772,53.429157
200,"4",-2.9449084,53.406223
230,"4",-2.9279857,53.391712
145,"4",-2.9597828,53.410786
325,"4",-2.911083,53.386765
240,"4",-2.954952,53.40802
580,"4",-2.913804,53.423927
379.95,"4",-2.9545782,53.409462
135,"4",-2.9142942,53.415916
160,"4",-2.9574742,53.42655
325,"4",-3.0245302,53.471344
300,"4",-2.951517,53.390266
1000,"4",-2.920502,53.378006
300,"4",-2.898613,53.402912
190,"4",-2.9304245,53.394596
369.95,"4",-2.8914592,53.42621
250,"4",-2.9447372,53.39035
290,"4",-2.9327998,53.39044
280,"4",-2.9469764,53.39165
350,"4",-2.9402318,53.391293
270,"4",-2.9120831,53.38994
290,"4",-2.933133,53.39123
320,"4",-2.908927,53.421757
595,"4",-2.8698547,53.38377
175,"4",-2.902572,53.407322
580,"4",-2.9169254,53.396946
699.995,"4",-2.8968582,53.374546
450,"4",-2.9065394,53.42341
320,"4",-2.9056983,53.440468
650,"4",-2.9021707,53.38978
150,"4",-2.9364815,53.397182
275,"4",-2.9327998,53.39044
320,"4",-2.9604201,53.453075
249.95,"4",-2.9240167,53.38759
360,"4",-2.9031527,53.368694
190,"4",-2.9505062,53.378643
390,"4",-2.940812,53.391018
375,"4",-2.8922517,53.425972
245,"4",-2.907032,53.4317
95,"4",-2.9558165,53.392902
275,"4",-2.8797064,53.406567
700,"4",-2.906774,53.38918
600,"4",-2.9626217,53.375275
268,"4",-2.893344,53.420643
480,"4",-3.0216477,53.47051
350,"4",-2.8803916,53.37857
600,"4",-2.8904772,53.385704
525,"4",-2.9105024,53.39689
268,"4",-2.906016,53.440544
245,"4",-2.9503853,53.377945
350,"4",-2.9497159,53.380962
85,"4",-2.969548,53.45184
375,"4",-2.9171247,53.385242
179.95,"4",-2.9277735,53.39095
200,"4",-2.8809116,53.40593
99.95,"4",-2.980473,53.43844
375,"4",-2.9662647,53.444523
360,"4",-2.9227314,53.3803
285,"4",-2.8911493,53.42722
255,"4",-2.9000535,53.40133
225,"4",-2.8992145,53.400047
210,"4",-2.9638731,53.455933
335,"4",-2.9108977,53.389355
500,"4",-2.9439137,53.380997
170,"4",-3.0417,53.4277
475,"4",-2.944587,53.380856
95,"4",-2.9714866,53.446384
140,"4",-2.9525046,53.377262
290,"4",-2.9076302,53.387012
400,"4",-2.9055676,53.382633
210,"4",-2.9124002,53.380154
490,"4",-2.9697728,53.446507
375,"4",-2.8737986,53.378872
245,"4",-2.8903067,53.432995
285,"4",-2.9516988,53.37617
280,"4",-2.8812697,53.400703
260,"4",-2.9151528,53.387936
180,"4",-2.9579654,53.46578
315,"4",-2.895442,53.393013
550,"4",-2.8972437,53.387165
169.95,"4",-2.959467,53.46089
300,"4",-2.8779678,53.395927
265,"4",-2.939317,53.373646
390,"4",-2.928521,53.374863
270,"4",-2.9964995,53.476124
205,"4",-2.967822,53.460045
140,"4",-2.965343,53.46098
950,"4",-2.9181163,53.379616
360,"4",-2.9148803,53.37593
250,"4",-2.9414823,53.372326
292,"4",-2.9051838,53.38438
335,"4",-2.8845296,53.39544
350,"4",-2.9318783,53.371662
595,"4",-2.886567,53.384216
195,"4",-2.9620454,53.463684
375,"4",-2.9052546,53.38489
149.95,"4",-2.9657936,53.463573
460,"4",-2.8914616,53.3846
325,"4",-2.9283614,53.373055
200,"4",-2.9286594,53.37086
159.95,"4",-2.954224,53.465538
1100,"4",-2.9183924,53.38197
250,"4",-2.8851438,53.438778
695,"4",-2.9041872,53.383472
500,"4",-2.885176,53.381653
949,"4",-2.8679945,53.381763
535,"4",-2.8929884,53.38644
595,"4",-2.9422038,53.370277
1200,"4",-2.8977945,53.38476
575,"4",-2.9007125,53.37413
575,"4",-2.918265,53.37884
350,"4",-2.9163263,53.37606
300,"4",-3.031246,53.476788
360,"4",-2.894065,53.36965
290,"4",-2.8818526,53.44196
260,"4",-2.9092498,53.37482
595,"4",-2.8870585,53.38253
550,"4",-2.8896616,53.383354
450,"4",-2.9132998,53.3674
529,"4",-2.8779678,53.395927
529,"4",-2.8779678,53.395927
190,"4",-2.8514862,53.4284
575,"4",-2.8909755,53.38436
360,"4",-2.864353,53.38159
290,"4",-2.9059868,53.36272
300,"4",-2.89027,53.3675
475,"4",-2.8981392,53.375427
550,"4",-2.885958,53.377323
395,"4",-2.854638,53.412952
255,"4",-2.861602,53.380863
399.95,"4",-2.9259143,53.366253
489,"4",-2.9010296,53.37776
410,"4",-2.9066658,53.3678
650,"4",-2.9413085,53.3699
380,"4",-2.872946,53.387165
460,"4",-2.9052947,53.374725
240,"4",-2.929867,53.37041
495,"4",-2.8696804,53.38333
500,"4",-2.8971682,53.373566
285,"4",-3.0311148,53.49499
1250,"4",-2.8912363,53.376694
420,"4",-2.921924,53.36729
525,"4",-2.8981392,53.375427
500,"4",-2.870109,53.38151
1100,"4",-2.8791163,53.38161
425,"4",-2.9198258,53.366856
999.995,"4",-2.8818376,53.379433
495,"4",-2.896224,53.37227
220,"4",-2.8939087,53.474796
240,"4",-2.9058142,53.486237
599.95,"4",-2.897187,53.371597
399.95,"4",-2.8827121,53.378834
350,"4",-2.9126315,53.470337
250,"4",-2.91326,53.4845
125,"4",-3.012154,53.46471
150,"4",-3.012086,53.465015
195,"4",-2.894125,53.474335
215,"4",-2.894125,53.474335
145,"4",-2.8990884,53.354836
470,"4",-2.8791163,53.37796
220,"4",-2.9460752,53.498726
200,"4",-3.0060217,53.468464
425,"4",-2.8938289,53.37058
1750,"4",-3.0351057,53.47689
230,"4",-2.8412628,53.417515
390,"4",-2.924951,53.364803
454.95,"4",-3.03829,53.369
215,"4",-3.00991,53.3613
529,"4",-2.8757937,53.379406
400,"4",-2.8644419,53.38376
245,"4",-2.9984543,53.4644
315,"4",-2.822414,53.370155
550,"4",-3.0466938,53.48611
550,"4",-2.8713343,53.381874
550,"4",-2.915568,53.358242
999.95,"4",-2.8672132,53.384743
275,"4",-2.844056,53.405827
80,"4",-3.0107918,53.463795
650,"4",-2.8639724,53.38285
350,"4",-3.0200176,53.492992
275,"4",-2.9056954,53.363865
110,"4",-3.0128672,53.466194
665,"4",-2.84141,53.408955
375,"4",-3.0173542,53.47556
440,"4",-2.8575094,53.359734
285,"4",-2.8643625,53.368702
249,"4",-3.0249045,53.47375
325,"4",-2.900122,53.488583
129.95,"4",-2.9001553,53.355545
500,"4",-2.8640282,53.370754
125,"4",-3.0154345,53.470875
315,"4",-3.0087986,53.489
220,"4",-3.02773,53.472836
295,"4",-3.031201,53.475548
160,"4",-2.8913229,53.490868
189.999,"4",-3.0168462,53.47321
229.95,"4",-2.9092515,53.486294
210,"4",-3.0277004,53.49031
330,"4",-2.839744,53.37249
150,"4",-3.032872,53.476738
84,"4",-2.8732195,53.48273
300,"4",-3.0303726,53.489254
260,"4",-3.0191956,53.48512
100,"4",-2.8773904,53.489876
325,"4",-2.841196,53.374477
310,"4",-3.018074,53.477936
375,"4",-3.0374513,53.479153
1995,"4",-3.0351057,53.47689
160,"4",-2.9093826,53.49031
210,"4",-3.0245461,53.476387
350,"4",-3.026726,53.4843
325,"4",-3.0106907,53.491238
265,"4",-3.0065787,53.493908
285,"4",-3.0199862,53.48101
310,"4",-3.0076425,53.48982
289.995,"4",-2.861616,53.358475
210,"4",-3.0247061,53.480522
425,"4",-2.9745486,53.501194
300,"4",-3.017699,53.491226
275,"4",-3.0033176,53.501987
440,"4",-3.009591,53.49445
375,"4",-3.009591,53.49445
220,"4",-2.8347597,53.36972
180,"4",-3.0290477,53.487442
330,"4",-3.030428,53.48718
190,"4",-3.02169,53.47917
370,"4",-3.0089903,53.4958
260,"4",-3.0048337,53.490227
100,"4",-2.8391287,53.358776
325,"4",-3.0303726,53.489254
570,"4",-3.0427372,53.48395
525,"4",-3.019643,53.494976
220,"4",-2.8384988,53.36343
320,"4",-3.0401623,53.487732
525,"4",-3.025941,53.484234
300,"4",-3.0115893,53.497326
325,"4",-3.0262432,53.49488
182.5,"4",-2.8864994,53.499523
575,"4",-3.0388052,53.48955
375,"4",-3.0292082,53.494076
385,"4",-3.0102491,53.492958
525,"4",-3.0466938,53.48611
350,"4",-3.0381277,53.479706
350,"4",-3.0287533,53.4952
450,"4",-3.0433671,53.48874
580,"4",-3.0376105,53.48939
210,"4",-2.822414,53.370155
220,"4",-3.0290477,53.487442
525,"4",-3.0395534,53.494263
265,"4",-3.0266516,53.487453
350,"4",-3.0292082,53.494076
230,"4",-3.0299354,53.48551
370,"4",-3.0089903,53.4958
144.95,"4",-2.827049,53.361935
595,"4",-3.0534897,53.492756
650,"4",-3.007792,53.502483
330,"4",-3.005189,53.50398
450,"4",-3.0406463,53.499493
395,"4",-3.0499313,53.496986
240,"4",-2.90756,53.4908
550,"4",-2.794508,53.330803
1000,"4",-2.795273,53.330772
110,"4",-2.99509,53.4559
299.95,"4",-3.05716,53.4275
260,"4",-2.940258,53.419983
185,"4",-2.951639,53.415817
190,"4",-3.03273,53.3764
575,"4",-2.8964438,53.384407
320,"4",-2.90895,53.4217
229.95,"4",-2.91303,53.4841
245,"4",-3.04542,53.434
189.95,"4",-2.94109,53.4145
190,"4",-3.05044,53.4269
700,"4",-2.8870585,53.38253
270,"4",-2.94854,53.42848
750,"4",-2.9065933,53.4224
200,"4",-2.9336054,53.41282
190,"4",-2.93253,53.399433
699,"4",-2.9065933,53.4224
175,"4",-2.9338746,53.399704
270,"4",-2.92944,53.4795
308,"4",-2.8900595,53.411793
359.95,"4",-3.03613,53.4249
135,"4",-2.93505,53.4002
470,"4",-2.9365592,53.389755
185,"4",-2.9365592,53.389755
240,"4",-2.9092,53.3876
229.95,"4",-2.89238,53.4214
110,"4",-2.9601998,53.444645
315,"4",-2.8963017,53.403873
400,"4",-2.911325,53.39175
265,"4",-2.91201,53.4351
255,"4",-3.05695,53.3708
220,"4",-2.90208,53.4432
749.95,"4",-2.90662,53.4224
110,"4",-2.9686496,53.381905
210,"4",-3.05658,53.4175
130,"4",-2.96016,53.4545
340,"4",-2.9074109,53.38236
189,"4",-2.8727503,53.410664
275,"4",-3.03647,53.4327
308,"4",-2.89008,53.4118
285,"4",-2.857874,53.385025
275,"4",-3.06045,53.4257
650,"4",-3.043,53.3867
115,"4",-2.87235,53.4363
425,"4",-2.88922,53.3926
595,"4",-2.98466,53.4485
495,"4",-2.92532,53.4789
205,"4",-2.87874,53.4008
120,"4",-3.03037,53.421
475,"4",-2.94821,53.3835
270,"4",-2.99039,53.4463
220,"4",-2.93581,53.4708
164.95,"4",-3.04189,53.433
1100,"4",-3.05736,53.4364
115,"4",-2.87528,53.4699
550,"4",-2.8761148,53.389183
400,"4",-2.9029095,53.374958
198,"4",-3.0452,53.4317
475,"4",-2.89867,53.3753
294,"4",-2.854638,53.412952
495,"4",-2.925291,53.47891
150,"4",-3.04217,53.421
875,"4",-2.8918471,53.376434
180,"4",-2.982558,53.47487
525,"4",-2.8912766,53.377186
380,"4",-2.907981,53.370995
142.5,"4",-3.03192,53.4152
240,"4",-3.04063,53.3881
369.5,"4",-2.9160078,53.367523
135,"4",-3.03039,53.4213
650,"4",-2.8683991,53.382435
235,"4",-3.03828,53.3884
159.95,"4",-3.01344,53.3714
260,"4",-3.003771,53.458633
210,"4",-2.810129,53.4123
130,"4",-3.00364,53.3701
195,"4",-3.04991,53.4151
124.95,"4",-2.9897192,53.44682
499.95,"4",-3.05566,53.4316
499.95,"4",-3.05566,53.4316
139.95,"4",-3.03599,53.3766
400,"4",-2.97071,53.4661
100,"4",-3.01422,53.3721
425,"4",-3.05132,53.4357
80,"4",-2.99602,53.4584
425,"4",-3.04557,53.4356
118,"4",-3.02808,53.384
665,"4",-2.867289,53.378117
375,"4",-2.9163823,53.361877
475,"4",-2.89816,53.3754
210,"4",-3.03898,53.3819
119.999,"4",-3.03809,53.4176
210,"4",-2.84848,53.429
180,"4",-3.04874,53.4334
297.5,"4",-2.94362,53.467
225,"4",-3.04853,53.4304
169.95,"4",-3.04823,53.4213
249.95,"4",-3.05482,53.4153
100,"4",-3.0065,53.4582
359.95,"4",-3.05195,53.3909
139.95,"4",-3.04239,53.4202
349.95,"4",-3.05514,53.4287
175,"4",-2.96621,53.4914
225,"4",-2.906011,53.358917
375,"4",-3.05977,53.4229
305,"4",-2.861205,53.376095
595,"4",-3.03876,53.3699
355,"4",-3.05984,53.4203
180,"4",-3.03844,53.3963
97.5,"4",-3.03507,53.3884
165,"4",-3.0381,53.3823
120,"4",-3.00098,53.4657
199.95,"4",-3.05528,53.429
330,"4",-3.04286,53.3829
449,"4",-2.86202,53.371048
495,"4",-2.98941,53.3398
330,"4",-3.04043,53.3873
159.995,"4",-3.02592,53.3828
395,"4",-3.0379,53.3841
110,"4",-3.02645,53.3813
205,"4",-3.05702,53.3897
140,"4",-2.8996606,53.35587
275,"4",-2.829488,53.400066
150,"4",-3.03924,53.436
375,"4",-2.91564,53.4968
579.95,"4",-3.06709,53.3921
205,"4",-3.04582,53.4387
130,"4",-3.05752,53.3937
220,"4",-2.96916,53.5044
450,"4",-3.04955,53.3819
399.95,"4",-2.85498,53.4526
155,"4",-3.03309,53.3665
380,"4",-3.04396,53.3773
275,"4",-3.06625,53.4287
270,"4",-2.9052,53.3555
520,"4",-2.9125032,53.49104
300,"4",-3.07881,53.3863
155,"4",-3.02574,53.3708
212,"4",-2.89425,53.4743
190,"4",-2.89243,53.4751
125,"4",-3.0346222,53.377083
570,"4",-2.8636346,53.36021
140,"4",-3.0347,53.3768
249.95,"4",-3.03241,53.3783
285,"4",-2.93868,53.5055
350,"4",-3.04458,53.3727
149.95,"4",-2.898345,53.48724
315,"4",-3.04684,53.3856
230,"4",-3.0319,53.3782
195,"4",-3.03568,53.386
750,"4",-3.06973,53.389
170,"4",-2.90781,53.3567
240,"4",-3.044,53.3727
265,"4",-3.05415,53.3686
380,"4",-3.07097,53.4225
149.95,"4",-2.88304,53.47672
350,"4",-3.05046,53.3842
165,"4",-2.94277,53.4987
595,"4",-3.06973,53.389
595.995,"4",-2.87504,53.5056
180,"4",-2.95774,53.4915
220,"4",-3.05123,53.3664
84.95,"4",-2.87664,53.4854
135,"4",-3.03465,53.3771
269,"4",-2.91471,53.4861
155,"4",-2.89557,53.4918
218,"4",-3.0678,53.424
250,"4",-3.0221398,53.49286
265,"4",-2.96916,53.5044
425,"4",-3.0633,53.3818
500,"4",-3.04715,53.3864
315,"4",-3.04195,53.3767
195,"4",-2.88684,53.5023
700,"4",-3.04158,53.3661
495,"4",-3.04654,53.3782
310,"4",-2.79143,53.4339
199.95,"4",-2.94674,53.4991
129.95,"4",-2.96808,53.4874
119.95,"4",-2.8400636,53.35513
148,"4",-2.88338,53.4903
150,"4",-2.89633,53.49244
1750,"4",-3.03513,53.4769
449.95,"4",-2.98262,53.3385
249.95,"4",-2.95768,53.4908
205,"4",-3.0662,53.3818
450,"4",-3.06719,53.3823
589,"4",-3.0333,53.4757
1300,"4",-3.08082,53.4042
315,"4",-3.04313,53.3706
435,"4",-3.0182285,53.496334
735,"4",-3.0712,53.3881
300,"4",-2.7941,53.4326
287.5,"4",-3.00074,53.3343
165,"4",-3.05839,53.3676
400,"4",-2.99601,53.3383
220,"4",-3.06443,53.3718
419.995,"4",-2.93066,53.5043
392,"4",-3.08992,53.3892
290,"4",-3.08016,53.3892
339.95,"4",-3.00067,53.3357
525,"4",-3.07309,53.3875
300,"4",-2.79679,53.4626
155,"4",-3.07088,53.3759
204.95,"4",-2.79501,53.4269
750,"4",-2.79502,53.4685
289.95,"4",-3.09237,53.3429
550,"4",-3.0887,53.3473
435,"4",-3.08682,53.3302
580.1,"4",-2.917624,53.4563
1000,"4",-2.79535,53.331
250,"4",-2.91588,53.4059
325,"4",-3.05944,53.3916
145,"4",-3.00295,53.3719
349.95,"4",-2.84861,53.4566
650,"4",-2.91784,53.3566
475,"4",-3.0439,53.3703
639.95,"4",-3.06709,53.3921
445,"4",-3.06298,53.3847
425,"4",-2.89501,53.3583
115,"4",-3.0345,53.3807
500,"4",-3.0398,53.378
124,"4",-2.9790242,53.46511
240,"4",-3.05974,53.3709
299.95,"4",-3.04195,53.3767
395,"4",-3.06299,53.393
359.95,"4",-3.04759,53.3775
795,"4",-3.03574,53.3656
230,"4",-2.79878,53.4255
525,"4",-3.0712,53.3881
765,"4",-3.0712,53.3881
199.95,"4",-2.85579,53.3562
299.95,"4",-3.0571287,53.427547
234.95,"4",-2.82615,53.3719
950,"4",-3.0488682,53.37811
110,"4",-2.9768367,53.44332
285,"4",-2.972319,53.465023
230,"4",-3.0541213,53.36864
245,"4",-3.0453973,53.433994
100,"4",-2.9887364,53.487637
225,"4",-2.9770284,53.45167
210,"4",-3.0565479,53.417484
275,"4",-2.9903665,53.44633
190,"4",-3.032697,53.376415
640,"4",-2.80009,53.3347
175,"4",-3.0591862,53.394684
550,"4",-2.8072,53.3371
240,"4",-2.80134,53.3374
390,"4",-2.9505336,53.373806
515,"4",-2.886567,53.384216
190,"4",-3.0399086,53.386745
299.95,"4",-2.8120346,53.43129
159.95,"4",-3.0149288,53.370716
250,"4",-3.038067,53.38336
110,"4",-3.0053523,53.37253
270,"4",-3.0265553,53.36418
170,"4",-3.0182357,53.347416
110,"4",-3.036474,53.38957
189.95,"4",-2.9777827,53.34352
198,"4",-3.0451765,53.43175
145,"4",-3.0393496,53.421795
230,"4",-3.0060744,53.368732
210,"4",-3.0110252,53.365814
275,"4",-3.0604234,53.425682
130,"4",-3.0380454,53.38246
280,"4",-2.8484433,53.456203
230,"4",-3.0404282,53.382767
170,"4",-3.0174055,53.364277
350,"4",-2.854952,53.4526
150,"4",-3.0363243,53.37598
105,"4",-2.9746654,53.489193
295,"4",-2.828678,53.424156
181.5,"4",-3.0060744,53.368732
115,"4",-3.0376382,53.389217
100,"4",-2.9801407,53.487423
100,"4",-2.9938734,53.484955
250,"4",-3.0183177,53.36912
320,"4",-3.0286605,53.472687
270,"4",-3.0426652,53.372803
290,"4",-3.002393,53.338676
380,"4",-3.0391338,53.380863
550,"4",-3.0475729,53.380455
300,"4",-3.036915,53.366886
1200,"4",-2.865222,53.36662
135,"4",-3.0389497,53.381943
350,"4",-3.0311384,53.47422
330,"4",-3.0187457,53.364384
260,"4",-3.027519,53.358013
485,"4",-3.059966,53.39036
260,"4",-2.8200796,53.397285
325,"4",-3.0496614,53.371853
191.5,"4",-3.0585606,53.37796
190,"4",-2.8219647,53.397556
700,"4",-2.8114612,53.43122
535,"4",-3.0728958,53.392662
475,"4",-3.076858,53.39832
400,"4",-3.073066,53.387474
425,"4",-3.0892816,53.387733
450,"4",-2.8125834,53.3851
209.95,"4",-3.063048,53.373432
330,"4",-3.0128784,53.350815
300,"4",-3.0147603,53.49124
675,"4",-3.0360303,53.363865
450,"4",-3.079215,53.385666
299.95,"4",-3.0497923,53.368618
274.95,"4",-3.068304,53.38285
580,"4",-3.071171,53.388058
649.995,"4",-3.0665133,53.385197
469.95,"4",-3.0665133,53.385197
220,"4",-3.0511968,53.366455
245,"4",-3.0703309,53.376144
185,"4",-3.0548315,53.365757
285,"4",-2.801783,53.424816
200,"4",-2.8878427,53.498158
180,"4",-3.0114467,53.49134
250,"4",-3.0716174,53.378292
590,"4",-3.045782,53.354
475,"4",-3.0898747,53.387413
850,"4",-3.05266,53.492126
600,"4",-3.0809855,53.35703
400,"4",-3.0867946,53.330235
375,"4",-3.074101,53.329433
124.95,"4",-2.989903,53.447117
425,"4",-2.854952,53.4526
255,"4",-3.0351925,53.429077
215,"4",-2.8313785,53.423733
250,"4",-2.816544,53.37915
375,"4",-3.0732436,53.34911
170,"4",-2.939249,53.41699
155,"4",-2.9386787,53.41569
100,"4",-2.944073,53.41333
119.95,"4",-2.9352484,53.4109
150,"4",-2.954521,53.410946
165,"4",-2.9548542,53.41105
99.95,"4",-2.923658,53.422398
220,"4",-2.9194293,53.418213
115,"4",-2.9185233,53.420155
140,"4",-2.9156454,53.42208
106,"4",-2.9142942,53.415916
90,"4",-2.9131947,53.41937
80,"4",-2.9633226,53.432278
165,"4",-2.908927,53.421757
219.95,"4",-2.9008293,53.425934
195,"4",-2.9146435,53.39434
215,"4",-2.891457,53.420357
229.95,"4",-2.8899126,53.403328
180,"4",-2.8986328,53.44737
139.95,"4",-2.8679147,53.427338
175,"4",-2.8628523,53.425575
175,"4",-2.921569,53.475395
184.95,"4",-2.848631,53.41047
279.95,"4",-2.865457,53.384144
109.95,"4",-2.8540604,53.389385
180,"4",-2.839297,53.415485
275,"4",-2.8619092,53.36183
420,"5",-2.895944,53.39522
425,"5",-2.9355419,53.390682
230,"5",-2.947579,53.413357
410,"5",-2.906476,53.4203
485,"5",-3.01708,53.4945
130,"5",-2.98393,53.4437
500,"5",-2.90662,53.4224
345,"5",-2.89575,53.4236
530,"5",-2.91475,53.4354
224.95,"5",-2.96659,53.4655
460,"5",-2.90532,53.3747
159.95,"5",-2.95413,53.4656
180,"5",-2.87072,53.4218
385,"5",-2.85466,53.4129
130,"5",-3.01175,53.4642
145,"5",-3.0115132,53.466408
250,"5",-2.9142,53.484
499.95,"5",-2.8355,53.4116
525,"5",-3.03532,53.4934
220,"5",-3.02615,53.4776
495,"5",-2.94925,53.5048
695,"5",-3.03875,53.4971
620,"5",-3.04842,53.4946
275,"5",-2.85716,53.4166
200,"5",-2.9459937,53.41378
450,"5",-2.9397318,53.39044
174.95,"5",-2.9396224,53.417553
165,"5",-2.9358964,53.412323
190,"5",-2.9243784,53.421627
210,"5",-2.9587574,53.467495
200,"5",-2.9449084,53.406223
325,"5",-2.911083,53.386765
240,"5",-2.954952,53.40802
379.95,"5",-2.9545782,53.409462
280,"5",-2.9469764,53.39165
595,"5",-2.8698547,53.38377
175,"5",-2.902572,53.407322
699.995,"5",-2.8968582,53.374546
700,"5",-2.906774,53.38918
525,"5",-2.9105024,53.39689
210,"5",-2.9638731,53.455933
500,"5",-2.9439137,53.380997
390,"5",-2.928521,53.374863
250,"5",-2.9414823,53.372326
350,"5",-2.9318783,53.371662
195,"5",-2.9620454,53.463684
695,"5",-2.9041872,53.383472
949,"5",-2.8679945,53.381763
1200,"5",-2.8977945,53.38476
575,"5",-2.9007125,53.37413
575,"5",-2.918265,53.37884
360,"5",-2.894065,53.36965
395,"5",-2.854638,53.412952
460,"5",-2.9052947,53.374725
1250,"5",-2.8912363,53.376694
1100,"5",-2.8791163,53.38161
240,"5",-2.9058142,53.486237
399.95,"5",-2.8827121,53.378834
125,"5",-3.012154,53.46471
145,"5",-2.8990884,53.354836
220,"5",-2.9460752,53.498726
425,"5",-2.8938289,53.37058
230,"5",-2.8412628,53.417515
529,"5",-2.8757937,53.379406
245,"5",-2.9984543,53.4644
665,"5",-2.84141,53.408955
440,"5",-2.8575094,53.359734
285,"5",-2.8643625,53.368702
210,"5",-3.0245461,53.476387
300,"5",-3.017699,53.491226
370,"5",-3.0089903,53.4958
525,"5",-3.019643,53.494976
320,"5",-3.0401623,53.487732
525,"5",-3.025941,53.484234
575,"5",-3.0388052,53.48955
350,"5",-3.0381277,53.479706
580,"5",-3.0376105,53.48939
370,"5",-3.0089903,53.4958
299.95,"5",-3.05716,53.4275
190,"5",-3.03273,53.3764
700,"5",-2.8870585,53.38253
200,"5",-2.9336054,53.41282
190,"5",-2.93253,53.399433
308,"5",-2.8900595,53.411793
359.95,"5",-3.03613,53.4249
308,"5",-2.89008,53.4118
650,"5",-3.043,53.3867
164.95,"5",-3.04189,53.433
875,"5",-2.8918471,53.376434
650,"5",-2.8683991,53.382435
159.95,"5",-3.01344,53.3714
499.95,"5",-3.05566,53.4316
499.95,"5",-3.05566,53.4316
100,"5",-3.01422,53.3721
375,"5",-3.05977,53.4229
330,"5",-3.04286,53.3829
449,"5",-2.86202,53.371048
330,"5",-3.04043,53.3873
395,"5",-3.0379,53.3841
579.95,"5",-3.06709,53.3921
450,"5",-3.04955,53.3819
520,"5",-2.9125032,53.49104
300,"5",-3.07881,53.3863
249.95,"5",-3.03241,53.3783
149.95,"5",-2.898345,53.48724
315,"5",-3.04684,53.3856
230,"5",-3.0319,53.3782
240,"5",-3.044,53.3727
269,"5",-2.91471,53.4861
425,"5",-3.0633,53.3818
199.95,"5",-2.94674,53.4991
150,"5",-2.89633,53.49244
435,"5",-3.0182285,53.496334
735,"5",-3.0712,53.3881
220,"5",-3.06443,53.3718
419.995,"5",-2.93066,53.5043
